Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"22.813","Energy Technology and Policy: From Principles to Practice","",,"5.00[J],6.929[J],10.579[J]",,,,,,Y,,,,,
"22.814","Nuclear Weapons and International Security","",,"17.474[J]",,,"2017-2018",Y,,,,,,,
"22.90","Nuclear Science and Engineering Laboratory","permission of instructor",,,,"22.09",,Y,,,,,,,
"22.901","Independent Project in Nuclear Science and Engineering","Permission of instructor",,,,,,Y,,Y,Y,"J. Li",,,
"22.911","Seminar in Nuclear Science and Engineering","",,,,,,Y,,,,"B. Baker, R. Allison, N. Gomes Loureiro, M. Dang, C. Forsberg, M. Li",,,
"22.912","Seminar in Nuclear Science and Engineering",,,,,,,,,,,,,,
"22.921","Nuclear Power Plant Dynamics and Control","",,,,,,,Y,,,,,,
"22.93","Teaching Experience in Nuclear Science & Engineering","Permission of department",,,,,,Y,,Y,Y,"D. Whyte",,,
"22.94","Research in Nuclear Science and Engineering","Permission of research supervisor",,,,,,Y,,Y,Y,"J. Li",,,
"22.S902","Special Subject in Nuclear Science and Engineering","Permission of instructor",,,,,,,,Y,,,,,
"22.S903","Special Subject in Nuclear Science and Engineering","Permission of instructor",,,,,,,,Y,,,,,
"22.S904","Special Subject in Nuclear Science and Engineering","Permission of instructor",,,,,,,,Y,,,,,
"22.S905","Special Subject in Nuclear Science and Engineering","Permission of instructor",,,,,,,,Y,,,,,
"22.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Li",,,
"24.00","Problems of Philosophy","",,,,,,,,Y,,,"CI-H","HASS-H",
"24.01","Classics of Western Philosophy","",,,,,,Y,,,,"S. Haslanger","CI-H","HASS-H",
"24.02","Moral Problems and the Good Life","",,,,,,Y,,,,"K. Setiya","CI-H","HASS-H",
"24.03","Good Food: The Ethics and Politics of Food","",,,,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"24.04","Justice","",,"17.01[J]",,,,,,Y,,,"CI-H","HASS-H",
"24.05","Philosophy of Religion","",,,,,,,,Y,,,"CI-H","HASS-H",
"24.06","Bioethics","",,"STS.006[J]",,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"24.07","The Ethics of Climate Change","",,,,,,,,Y,,,"CI-H","HASS-H",
"24.08","Philosophical Issues in Brain Science","",,"9.48[J]",,,,Y,,,,"E. Green","CI-H","HASS-H",
"24.09","Minds and Machines","",,,,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"24.111","Philosophy of Quantum Mechanics","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.112","Space, Time, and Relativity","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.115","Philosophy and Time","",,,,,"2017-2018",Y,,,,,,"HASS-H",
"24.118","Paradox and Infinity","",,,,,,,,Y,,,,"HASS-H",
"24.120","Moral Psychology","",,,,,,,,Y,,,,"HASS-H",
"24.130","Philosophy and the Arts","",,,,,,Y,,,,"B. Skow",,"HASS-H",
"24.200","Ancient Philosophy","One Philosophy subject,permission of instructor",,,,"24.420",,Y,,,,,,"HASS-H",
"24.201","Topics in the History of Philosophy","One philosophy subject,permission of instructor",,,,,,Y,,Y,,"T. Schapiro",,"HASS-H",
"24.211","Theory of Knowledge","One philosophy subject",,,,,,,,Y,,,,"HASS-H",
"24.215","Topics in the Philosophy of Science","One philosophy subject",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.221","Metaphysics","One philosophy subject",,,,,,Y,,,,"S. Yablo",,"HASS-H",
"24.222","Decisions, Games and Rational Choice","",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.230","Meta-ethics","One philosophy subject,permission of instructor",,,,,"2017-2018",Y,,,,,,"HASS-H",
"24.231","Ethics","One philosophy subject",,,,,,,,Y,,,,"HASS-H",
"24.235","Philosophy of Law","One Philosophy subject,permission of instructor",,"17.021[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"24.236","Topics in Social Theory and Practice","One philsophy subject,permission of instructor",,,,"24.636",,,,Y,,,,"HASS-H",
"24.237","Feminist Thought","",,"17.007[J],WGS.301[J]",,"17.006[J],24.637[J]",,Y,,,,"E. Wood",,"HASS-H",
"24.241","Logic I","",,,,,,Y,,,,"M. Schoenfield",,"HASS-H",
"24.242","Logic II","24.241,permission of instructor",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.243","Classical Set Theory","24.241,permission of instructor",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.244","Modal Logic","24.241",,,,,,Y,,,,"V. McGee",,"HASS-H",
"24.245","Theory of Models","24.241,permission of instructor",,,,,"2017-2018",Y,,,,,,"HASS-H",
"24.251","Introduction to Philosophy of Language","One philosophy subject",,,,,"2017-2018",,,Y,,,,"HASS-H",
"24.253","Philosophy of Mathematics","One philosophy subject,permission of instructor",,,,,"2017-2018",Y,,,,,,"HASS-H",
"24.260","Topics in Philosophy","Two subjects in philosophy",,,,,,Y,,,,"C. Hare",,"HASS-H",
"24.280","Foundations of Probability","One philosophy subject,one subject on probability",,,,,,,,Y,,,,"HASS-H",
"24.292","Independent Study: Philosophy","Any two subjects in philosophy",,,,,,Y,,,,"J. Purdy",,,
"24.293","Independent Study: Philosophy","Any two subjects in philosophy",,,,,,,,Y,,,,,
"24.S00","Special Subject: Philosophy","",,,,,,Y,,Y,,,,,
"24.S20","Special Subject: Philosophy",,,,,,,,,,,,,,
"24.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"J. Purdy",,,
"24.URG","Undergraduate Research",,,,,,,,,,,"J. Purdy",,,
"24.191","Being, Thinking, Doing (or Not): Ethics in Your Life","",,,,,,,,Y,,,,,
"24.192","Language, Information, and Power","One philosophy subject,permission of instructor",,,,,,Y,,,,"J. Khoo",,,
"24.400","Proseminar in Philosophy I","Permission of instructor",,,,,,,,,,"R. White, J. Spencer",,,
"24.401","Proseminar in Philosophy II",,,,,,,,,,,,,,
"24.410","Topics in the History of Philosophy","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"24.420","Ancient Philosophy","Permission of instructor",,,,"24.200",,Y,,,,"K. Meadows",,,
"24.500","Topics in Philosophy of Mind","Permission of instructor",,,,,,,,Y,,,,,
"24.501","Problems in Metaphysics","Permission of instructor",,,,,,Y,,,,"A. Byrne, J. Spencer",,,
"24.502","Topics in Metaphysics and Ethics","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"24.503","Topics in Philosophy of Religion","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"24.601","Topics in Moral Philosophy","Permission of instructor",,,,,,,,Y,,,,,
"24.602","Topics in the Philosophy of Agency","Permission of instructor",,,,,,,,Y,,,,,
"24.611","Political Philosophy","Permission of instructor",,"17.000[J]",,,"2018-2019",Y,,,,"S. Hahn",,,
"24.635","Topics in Critical Social Theory","Permission of instructor",,,,,,,,Y,,,,,
"24.636","Topics in Social Theory and Practice","",,,,"24.236",,,,Y,,,,,
"24.637","Feminist Thought","Permission of instructor;based on previous coursework",,"17.006[J]",,"17.007[J],24.237[J],WGS.301[J]",,Y,,,,"S. Haslanger",,,
"24.711","Topics in Philosophical Logic","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"24.729","Topics in Philosophy of Language","Permission of instructor",,,,,,Y,,,,"J. Khoo, V. McGee",,,
"24.805","Topics in Theory of Knowledge","Permission of instructor",,,,,,,,Y,,,,,
"24.810","Topics in Philosophy of Science","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"24.891","Independent Study: Philosophy","Permission of advisor",,,,,,Y,,Y,Y,"J. Purdy",,,
"24.892","Independent Study: Philosophy",,,,,,,,,,,"J. Purdy",,,
"24.893","Dissertation Workshop","Permission of Instructor",,,,,,Y,,Y,,,,,
"24.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Purdy",,,
"24.S40","Special Seminar: Philosophy","",,,,,,Y,,Y,,,,,
"24.S41","Special Seminar: Philosophy","Permission of Instructor",,,,,,Y,Y,,Y,"B. Skow",,,
"24.900","Introduction to Linguistics","",,,"24.9000",,,Y,,,,"A. Albright","CI-H","HASS-S",
"24.9000","How Language Works","",,,"24.900",,,,,Y,,,,"HASS-S",
"24.901","Language and Its Structure I: Phonology","24.900",,,,"24.931",,Y,,,,"M. Kenstowicz",,"HASS-S",
"24.902","Language and Its Structure II: Syntax","24.900",,,,"24.932",,Y,,,,"N. Richards",,"HASS-S",
"24.903","Language and Its Structure III: Semantics and Pragmatics","24.900",,,,"24.933",,,,Y,,,,"HASS-S",
"24.904","Language Acquisition","24.900,permission of instructor",,,,,,,,Y,,,,"HASS-S",
"24.905","Laboratory in Psycholinguistics","9.00,24.900",,"9.59[J]",,,,,,Y,,,,,"LAB"
"24.906","The Linguistic Study of Bilingualism","24.900",,"21G.024[J]",,,,Y,,,,"S. Flynn","CI-H","HASS-S",
"24.907","Abnormal Language","24.900,permission of instructor",,"9.56[J]",,,,Y,,,,,,"HASS-S",
"24.908","Creole Languages and Caribbean Identities","",,,,,,,,Y,,,"CI-H","HASS-S",
"24.909","Field Methods in Linguistics","24.901;24.902;permission of instructor",,,,,"2017-2018",,,Y,,,,,"LAB"
"24.910","Advanced Topics in Linguistic Analysis","24.901;24.902;24.903;permission of instructor",,,,,"2017-2018",,,Y,,,,"HASS-S",
"24.912","Black Matters: Introduction to Black Studies","",,"21H.106[J],21L.008[J],21W.741[J],WGS.190[J]",,,,,,Y,,,"CI-H",,
"24.913","Language and Technology","",,"21A.503[J],STS.070[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"24.914","Language Variation and Change","24.900",,,,,"2017-2018",,,Y,,,,"HASS-S",
"24.915","Linguistic Phonetics","24.900",,,,"24.963",,,,Y,,,,"HASS-S",
"24.916","Old English and Beowulf","",,"21L.601[J]",,,,,,Y,,,,"HASS-H",
"24.918","Workshop in Linguistic Research","24.901;24.902;24.903;permission of instructor",,,,,,,,Y,,,,"HASS-S",
"24.919","Independent Study: Linguistics","",,,,,,Y,,Y,Y,"J. Purdy",,,
"24.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"J. Purdy",,,
"24.URG","Undergraduate Research",,,,,,,,,,,"J. Purdy",,,
"24.S90","Special Subject: Linguistics","24.900,permission of instructor",,,,,,Y,,Y,,,,,
"24.921","Independent Study: Linguistics","Permission of advisor",,,,,,Y,,Y,Y,"J. Purdy",,,
"24.922","Independent Study: Linguistics","Permission of advisor",,,,,,Y,,Y,Y,"J. Purdy",,,
"24.931","Language and Its Structure I: Phonology","24.900,permission of instructor",,,,"24.901",,Y,,,,,,,
"24.932","Language and Its Structure II: Syntax","24.900,permission of the instructor",,,,"24.902",,Y,,,,,,,
"24.933","Language and Its Structure III: Semantics and Pragmatics","24.900,permission of instructor",,,,"24.903",,,,Y,,,,,
"24.942","Topics in the Grammar of a Less Familiar Language","24.951",,,,,,,,Y,,,,,
"24.943","Syntax of a Language (Family)","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"24.946","Linguistic Theory and Japanese Language","Permission of instructor",,,,,,Y,,,,"S. Miyagawa",,,
"24.947","Language Disorders in Children","",,,,,"2017-2018",,,Y,,,,,
"24.948","Linguistic Theory and Second and Third Language Acquisition in Children and Adults","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"24.949","Language Acquisition I","Permission of instructor",,"9.601[J]",,,,Y,,,,,,,
"24.951","Introduction to Syntax","Permission of instructor",,,,,,Y,,,,"D. Pesetsky",,,
"24.952","Advanced Syntax","24.951",,,,,,,,Y,,,,,
"24.954","Pragmatics in Linguistic Theory","Permission of instructor",,,,,,,,Y,,,,,
"24.955","More Advanced Syntax","24.951;24.952",,,,,"2017-2018",,,Y,,,,,
"24.956","Topics in Syntax","24.951",,,,,,Y,,Y,,"D. Fox, N. Richards",,,
"24.960","Syntactic Models","24.951;24.952",,,,,"2017-2018",Y,,,,,,,
"24.961","Introduction to Phonology","Permission of instructor",,,,,,Y,,,,"E. Flemming, N. Feldman",,,
"24.962","Advanced Phonology","24.961",,,,,,,,Y,,,,,
"24.963","Linguistic Phonetics","",,,,"24.915",,,,Y,,,,,
"24.964","Topics in Phonology","24.961",,,,,,Y,,Y,,"J. Purdy",,,
"24.965","Morphology","Permission of instructor",,,,,,Y,,,,"A. Albright, D. Pesetsky, R. Katzir",,,
"24.966","Laboratory on the Physiology, Acoustics, and Perception of Speech","Permission of instructor",,"6.542[J],HST.712[J]",,,,,,Y,,,,,
"24.967","Topics in Experimental Phonology","24.961,24.963,permission of instructor",,,,,"2017-2018",Y,,,,,,,
"24.970","Introduction to Semantics","Permission of instructor",,,,,,Y,,,,"m. Hackl, R. Schwarzschild",,,
"24.973","Advanced Semantics","Permission of instructor",,,,,,,,Y,,,,,
"24.979","Topics in Semantics","Permission of instructor",,,,,,Y,,Y,,"K. Von Fintel, S. Iatridou",,,
"24.981","Topics in Computational Phonology","24.961,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"24.991","Workshop in Linguistics","Permission of instructor",,,,,,Y,,Y,,"M. Kenstowicz, M. DeGraff",,,
"24.993","Tutorial in Linguistics and Related Fields","Permission of instructor",,,,,,Y,,Y,,"J. Purdy",,,
"24.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Purdy",,,
"24.S93","Special Seminar: Linguistics","",,,,,,Y,,Y,,,,,
"24.S94","Special Seminar: Linguistics","Permission of instructor",,,,,,Y,,,,,,,
"24.S95","Special Seminar: Linguistics","Permission of Instructor",,,,,,Y,,Y,,,,,
"24.S96","Special Seminar: Linguistics","Permission of Instructor",,,,,,Y,,Y,,,,,
"CC.5111","Principles of Chemical Science","","CC.A10,CC.010",,,,,Y,,,,"E. Vogel",,,"CHEM"
"CC.512","Organic Chemistry I","Chemistry GIR","CC.A10,CC.010,CC.011",,"5.12",,,,,Y,,,,,"REST"
"CC.181A","Calculus","Knowledge of differentiation;elememtary integration","CC.A10,CC.010",,"18.01,18.01A,ES.181A",,,Y,,,,"R. Winters",,,"CAL1"
"CC.182A","Calculus","Calculus I GIR","CC.A10,CC.010,CC.011",,"18.02,18.02A,ES.182A",,,Y,Y,,,"R. Winters",,,"CAL2"
"CC.1802","Calculus","Calculus I GIR","CC.A10,CC.010,CC.011",,,,,Y,,,,"R. Winters",,,"CAL2"
"CC.1803","Differential Equations","","Calculus II GIR;CC.A10,CC.010,CC.011",,"18.03,18.032,ES.1803",,,,,Y,,,,,"REST"
"CC.801","Physics I","","CC.A10,CC.010",,,"CC.8012",,Y,,,,"S. Drasco",,,"PHY1"
"CC.8012","Physics I","","CC.A10,CC.010",,,"CC.801",,Y,,,,,,,"PHY1"
"CC.802","Physics II","Physics I GIR;Calculus I GIR","CC.A10,CC.010,CC.011",,,"CC.8022",,,,Y,,,,,"PHY2"
"CC.8022","Physics II","Physics I GIR","Calculus II GIR",,,"CC.802",,,,Y,,,,,"PHY2"
"CC.110","Becoming Human: Ancient Greek Perspectives on the Good Life","","CC.A10,CC.010",,,,,Y,,,,"L. Rabieh","CI-H","HASS-H",
"CC.111","Modern Conceptions of Freedom","",,"17.04[J]",,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"CC.116","How to Rule the World: The Promises and Pitfalls of Politics, War, and Empire","",,,,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"CC.117","Humane Warfare: Ancient and Medieval Perspectives on Ethics in War","",,"17.05[J]",,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"CC.120","Making Books in the Renaissance and Today","",,"21H.343[J]",,,,Y,,,,"J. Ravel",,"HASS-A",
"CC.010","Seminar I","Permission of instructor",,,,"CC.A10",,Y,,,,"A. Mc Cants",,,
"CC.011","Seminar II","",,,,,,,,Y,,,,,
"CC.012","Continuing Conversations","",,,,,,Y,,Y,,"L. Rabieh",,,
"CC.200","Concourse Program Undergraduate Teaching","Permission of instructor",,,,,,Y,Y,Y,,,,,
"CC.210","Independent Study","Permission of instructor",,,,,,Y,Y,Y,,"L. Rabieh",,,
"CC.220","Independent Study","",,,,,,,,Y,,,,,
"CC.UR","Undergraduate Research","Permission of instructor",,,,,,Y,,Y,,,,,
"CC.S10","Special Subject: Concourse","Permission of instructor",,,,,,Y,Y,Y,,"A. Mc Cants",,,
"CC.S11","Special Subject: Concourse","",,,,,,Y,Y,Y,,"L. Rabieh",,,
"CC.S20","Special Subject: Concourse",,,,,,,,,,,,,,
"CC.S21","Special Subject: Concourse",,,,,,,,,,,,,,
"CSB.100","Topics in Computational and Systems Biology","Permission of instructor",,"7.89[J]",,,,Y,,,,"C. Burge",,,
"CSB.110","Research Rotations in Computational and Systems Biology","Permission of instructor",,,,,,Y,,Y,,,,,
"CSB.190","Research Problems in Computational and Systems Biology","Permission of instructor",,,,,,Y,,Y,Y,,,,
"CSB.199","Teaching Experience in Computational Systems Biology","Permission of instructor",,,,,,Y,Y,Y,,,,,
"CSB.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"EC.050","Re-create Experiments from History: Inform the Future from the Past","",,,,"EC.090",,Y,Y,Y,,"E. Cavicchi",,,
"EC.074","The Start-up Experience at MIT","",,,,,,Y,,,,"J. Hadzima",,,
"EC.075","Starting Up New Technology-Based Business Enterprises at MIT","",,,,,,,,Y,,,,,
"EC.090","Re-create Experiments from History: Inform the Future from the Past","",,,,"EC.050",,Y,Y,Y,,,,,
"EC.110","Introduction to Digital Electronics","",,"6.072[J]",,,,Y,,Y,,"J. Bales",,,
"EC.120","Electronics Project Laboratory","",,"6.070[J]",,,,Y,,Y,,"J. Bales",,,
"EC.210","Visualization for Mathematics, Science, and Technology Education","",,,,,,,,Y,,,,,
"EC.305","Digital and Darkroom Imaging","",,,"EC.310","EC.A305",,Y,,,,"T. Mislick",,,
"EC.310","Creative Imaging","",,,"EC.305,EC.A305",,,,,Y,,,,,
"EC.700","D-Lab: Field Study","One D;Lab subject;permission of instructor",,,,,,,Y,,,,,,
"EC.701","D-Lab: Development","",,"11.025[J]",,"11.472[J],EC.781[J]",,Y,,,,"S. Hsu",,"HASS-S",
"EC.702","Cross-Cultural Investigations: Technology and Development","",,"21A.801[J],STS.071[J]",,"EC.792[J],21A.839[J],STS.481[J]","2017-2018",,,Y,,,,"HASS-S",
"EC.711","D-Lab: Energy","",,"2.651[J]",,"EC.791",,,,Y,,,,,
"EC.713","D-Lab Schools: Building Technology Laboratory","Physics I GIR;Calculus I GIR",,"4.411[J]",,,,Y,,,,"L. Norford",,,"LAB"
"EC.714","D-Lab: Earth","",,,,,"2017-2018",,,Y,,,,,
"EC.715","D-Lab: Water, Sanitation, Hygiene and Environmental Innovations for the Common Good","",,,,"11.474",,Y,,,,"S. Murcott, S. Hsu",,,
"EC.716","D-Lab: Waste","",,,,"EC.786","2017-2018",Y,,,,,,,
"EC.717","D-Lab: Education and Learning","",,,,"EC.787",,,,Y,,,,,
"EC.718","D-Lab: Gender","",,,,"EC.798",,Y,,,,"K. Mytty, E. McDonald, S. Hsu",,,
"EC.719","D-Lab: Water, Climate Change, and Health","",,,,"EC.789",,,,Y,,,,,
"EC.720","D-Lab: Design","2.670,permission of the instructor",,"2.722[J]",,,,,,Y,,,,,
"EC.721","D-Lab: Mobility Technology for, by, and with People with Disabilities","",,,,,"2017-2018",Y,,,,"S. Hsu",,,
"EC.722","Prosthetics for the Developing World","",,,,,,,,Y,,,,,
"EC.724","D-Lab: Smallholder Agriculture","",,,,"EC.784",,,,Y,,,,,
"EC.729","D-Lab: Design for Scale","Permission of instructor",,"2.729[J]",,,,Y,,,,"H. Quintus-Bosz, M. Yang, S. Hsu, K. Bergeron",,,
"EC.731","Development Ventures","Permission of instructor",,"15.375[J],MAS.665[J]",,,,Y,,,,"A. Pentland, C. Breazeal, J. Bonsen",,,
"EC.733","D-Lab: Supply Chains","",,"15.772[J]",,,,Y,,,,"S. Graves, D. Merrill",,,
"EC.740","D-Lab: Inclusive Economies","",,,,,,,,Y,,,,,
"EC.746","Design for Complex Environmental Issues: Building Solutions and Communicating Ideas","",,"1.016[J],2.00C[J]",,,,,,Y,,,,,
"EC.750","Humanitarian Innovation: Design for Relief, Rebuilding, and Recovery","",,,,"EC.785",,,,Y,,,,,
"EC.770","D-Lab: Independent Project","Permission of instructor",,,,,,Y,Y,Y,,"S. Hsu",,,
"EC.780","D-Lab: Independent Project","",,,,,,Y,Y,Y,,"S. Hsu",,,
"EC.781","D-Lab: Development","",,"11.472[J]",,"11.025[J],EC.701[J]",,Y,,,,"S. Hsu",,,
"EC.784","D-Lab: Smallholder Agriculture","",,,,"EC.724",,,,Y,,,,,
"EC.785","Humanitarian Innovation: Design for Relief, Rebuilding, and Recovery","",,,,"EC.750",,,,Y,,,,,
"EC.786","D-Lab: Waste","",,,,"EC.716","2017-2018",Y,,,,,,,
"EC.787","D-Lab: Education and Learning","",,,,"EC.717",,,,Y,,,,,
"EC.788","D-Lab: Field Research","Permission of instructor",,,,,,,,Y,,,,,
"EC.789","D-Lab: Water, Climate Change, and Health","",,,,"EC.719",,,,Y,,,,,
"EC.790","D-Lab: Field Study","One D;Lab subject;permission of instructor",,,,,,,Y,,,,,,
"EC.791","D-Lab: Energy","",,,,"2.651[J],EC.711[J]",,,,Y,,,,,
"EC.792","Cross-Cultural Investigations: Technology and Development","",,"21A.839[J],STS.481[J]",,"EC.702[J],21A.801[J],STS.071[J]","2017-2018",,,Y,,,,,
"EC.798","D-Lab: Gender","",,,,"EC.718",,Y,,,,,,,
"EC.900","Independent Study","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.910","Edgerton Center Undergraduate Teaching","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.980","Edgerton Center Independent Study - Graduate","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.990","Edgerton Center Graduate Teaching","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.URG","Undergraduate Research",,,,,,,,,,,"J. Bales",,,
"EC.S00","Special Subject at the Edgerton Center","",,,,,,,,,,,,,
"EC.S01","Special Subject at the Edgerton Center","",,,,,,,,,,,,,
"EC.S02","Special Subject at the Edgerton Center","",,,,,,,,,,,,,
"EC.S03","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S04","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S05","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S06","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S07","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S08","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S09","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S10","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S11","Special Subject at the Edgerton Center",,,,,,,,,,,,,,
"EC.S12","Special Subject at the Edgerton Center","",,,,,,Y,Y,Y,,,,,
"EC.S13","Special Subject at the Edgerton Center","",,,,,,Y,,,,"C. Ortiz",,,
"EM.411","Foundations of System Design and Management","Permission of instructor",,,,,,Y,,,,"B. Moser",,,
"EM.412","Foundations of System Design and Management II","EM.411",,,,,,,Y,,,,,,
"EM.413","Foundations of System Design and Management III","EM.412",,,,,,,,Y,,,,,
"EM.441","Integrated Design Lab I","Permission of instructor",,,,,,Y,,,,"M. Kressy",,,
"EM.442","Integrated Design Lab II","EM.441,permission of instructor",,,,,,,,Y,,,,,
"EM.451","Internship Experience","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Rubin, M. Kressy",,,
"EM.S20","Special Subject in Engineering Management","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"EM.S21","Special Subject in Engineering Management","Permission of instructor",,,,,,,,,Y,,,,
"EM.S22","Special Subject in Engineering Management","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"EM.THG","EM Graduate Thesis","Permission of Instructor",,,,,,Y,Y,Y,Y,"W. Foley",,,
"ES.7012","Introductory Biology","",,,,,,Y,,Y,,"P. Christie",,,"BIOL"
"ES.7013","Introductory Biology","",,,,,,,,Y,,,,,"CHEM"
"ES.3091","Introduction to Solid-State Chemistry","",,,,"3.091",,Y,,,,,,,"CHEM"
"ES.5111","Principles of Chemical Science","",,,,,,Y,,Y,,"P. Christie",,,"CHEM"
"ES.5112","Principles of Chemical Science","",,,,,,Y,,,,"N. Boekelheide",,,"CHEM"
"ES.1801","Calculus","",,,"18.01,18.01A,CC.181A,ES.181A",,,Y,,,,"G. Stoy",,,"CAL1"
"ES.1802","Calculus","Calculus I GIR",,,,,,Y,,Y,,"G. Stoy",,,"CAL2"
"ES.1803","Differential Equations","","Calculus II GIR",,"18.03,18.032,CC.1803",,,Y,,Y,,"J. Orloff",,,"REST"
"ES.181A","Calculus","Knowledge of differentiation;elementary integration",,,"18.01,18.01A,CC.181A",,,Y,,,,"J. Orloff",,,"CAL1"
"ES.182A","Calculus","Calculus I GIR",,,"18.02,18.02A,CC.182A",,,Y,Y,,,"J. Orloff",,,"CAL2"
"ES.801","Physics I","",,,,,,Y,,,,"A. Barrantes De Karma",,,"PHY1"
"ES.8012","Physics I","",,,,,,Y,,,,"P. Rebusco",,,"PHY1"
"ES.802","Physics II","Physics I GIR;Calculus I GIR",,,,,,,,Y,,,,,"PHY2"
"ES.8022","Physics II","Physics I GIR","Calculus II GIR",,,,,Y,,Y,,"P. Rebusco",,,"PHY2"
"ES.333","Production of Educational Videos: Skills for Communicating Academic and Professional Content","",,"CMS.333[J]",,,,,,Y,,,"CI-H",,
"ES.729","Engineering Communication in Context","",,"21W.729[J]",,,,Y,,,,"D. Custer","CI-H",,
"ES.112","Philosophy of Love","",,,,,,,,Y,,,"CI-H","HASS-H",
"ES.113","Ancient Greek Philosophy and Mathematics","",,,,,,,,Y,,,"CI-H","HASS-H",
"ES.010","Chemistry of Sports: Understanding How Exercise Affects Your Body","",,,,,,,,Y,,,,,
"ES.011","Kitchen Chemistry","",,,,,,,,Y,,,,,
"ES.200","ESG Undergraduate Teaching","Permission of instructor",,,,,,Y,,Y,,"P. Christie",,,
"ES.210","ESG Independent Study","Permission of instructor",,,,,,Y,Y,Y,Y,"P. Rebusco",,,
"ES.UR","Undergraduate Research in ESG","",,,,,,Y,Y,Y,Y,"P. Rebusco",,,
"ES.S10","Special Seminar in Science","",,,,,,Y,,,,,,,
"ES.S11","Special Seminar in Science",,,,,,,,,,,,,,
"ES.S20","Special Seminar in Mathematics","",,,,,,Y,Y,Y,,,,,
"ES.S21","Special Seminar in Mathematics",,,,,,,,,,,,,,
"ES.S30","Special Seminar in Engineering and Computer Science","",,,,,,Y,Y,Y,,,,,
"ES.S31","Special Seminar in Engineering and Computer Science",,,,,,,,,,,,,,
"ES.S40","Special Seminar in the Humanities","",,,,,,Y,,,,"L. Perlman",,,
"ES.S41","Special Seminar in the Humanities",,,,,,,,,,,"L. Perlman",,,
"ES.S42","Special Seminar in the Humanities","",,,,,,Y,,Y,,"L. Perlman",,,
"ES.S50","Special Seminar in the Arts","",,,,,,Y,,,,"L. Perlman",,,
"ES.S51","Special Seminar in the Arts",,,,,,,,,,,,,,
"ES.S60","Special Seminar in Social Science","",,,,,,,,Y,,,,,
"ES.S61","Special Seminar in Social Science",,,,,,,,,,,,,,
"ES.S70","Special Seminar in Interdisciplinary Studies","",,,,,,,,Y,,,,,
"ES.S71","Special Seminar in Interdisciplinary Studies",,,,,,,,Y,,Y,,,,
"HST.010","Human Functional Anatomy",,,,,,,,,,,"L. Gehrke",,,
