Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"9.21","Cellular Neurophysiology and Computing","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.791[J],6.021[J],20.370[J]",,,,Y,,,,"T. Heldt",,,
"9.24","Disorders and Diseases of the Nervous System","9.00;9.01;9.09",,,,,,,,Y,,,,,
"9.26","Principles and Applications of Genetic Engineering for Biotechnology and Neuroscience","7.28,7.32,20.020;9.01,9.09",,"20.205[J]",,,,,,Y,,,,,
"9.272","Topics in Neural Signal Processing","Permission of instructor",,"HST.576[J]",,,"2018-2019",,,Y,,,,,
"9.28","Current Topics in Developmental Neurobiology","","9.18",,,,"2017-2018",,,Y,,,,,
"9.285","Audition: Neural Mechanisms, Perception and Cognition","Permission of instructor",,"HST.723[J]",,,,,,Y,,,,,
"9.301","Neural Plasticity in Learning and Memory","Permission of instructor",,"7.98[J]",,,,,,Y,,,,,
"9.31","Neurobiology of Learning and Memory","9.01",,,,,,Y,,,,"M. Constantine-Paton",,,
"9.32","Genes, Circuits, and Behavior","9.09,9.10,9.16,9.18",,,,,,,,Y,,,,,
"9.322","Genetic Methods in Neurobiology","Permission of instructor",,"7.67[J]",,,,,,Y,,,,,
"9.33","Your Brain: A User's Guide","",,,,,,Y,,,,,,,
"9.34","Biomechanics and Neural Control of Movement","2.004,permission of instructor",,"2.183[J]",,"2.184",,,,Y,,,,,
"9.35","Perceptual Systems","9.00;9.01;permission of instructor",,,,,,,,Y,,,,,
"9.357","Current Topics in Perception","Permission of instructor",,,,,,,,Y,,,,,
"9.40","Introduction to Neural Computation","Physics II GIR;6.00;9.01;permission of instructor",,,,,,,,Y,,,,,
"9.41","Research and Communication in Neuroscience and Cognitive Science","9.URG;permission of instructor",,,,,,Y,,,,"L. Schulz",,,
"9.42","The Brain and Its Interface with the Body","7.28,9.09,permission of instructor",,,,,,,,Y,,,,,
"9.422","Principles of Neuroengineering","Permission of instructor",,"20.452[J],MAS.881[J]",,"20.352",,Y,,,,"E. Boyden",,,
"9.455","Revolutionary Ventures: How to Invent and Deploy Transformative Technologies","Permission of instructor",,"15.128[J],20.454[J],MAS.883[J]",,,,Y,,,,"E. Boyden, J. Jacobson, J. Bonsen",,,
"9.46","Neuroscience of Morality","9.00;9.01;9.10,9.20,9.85",,,,,,Y,,,,"R. Saxe",,"HASS-S",
"9.48","Philosophical Issues in Brain Science","",,"24.08[J]",,,,Y,Y,,Y,"E. Green","CI-H","HASS-H",
"9.50","Research in Brain and Cognitive Sciences","9.00;permission of instructor",,,,,,Y,,Y,,"L. Schulz",,,
"9.520","Statistical Learning Theory and Applications","6.867,6.041B,18.06,permission of instructor",,"6.860[J]",,,,Y,,,,"T. Poggio",,,
"9.523","Aspects of a Computational Theory of Intelligence","Permission of instructor",,"6.861[J]",,,,Y,,,,"T. Poggio",,,
"9.54","Computational Aspects of Biological Learning","9.40",,,,,,Y,,,,,,,
"9.56","Abnormal Language","24.900,permission of instructor",,"24.907[J]",,,,Y,,,,,,"HASS-S",
"9.583","Functional Magnetic Resonance Imaging: Data Acquisition and Analysis","18.05;18.06,permission of instructor",,"HST.583[J]",,,"2018-2019",Y,,,,"S. Whitfield-Gabrieli",,,
"9.59","Laboratory in Psycholinguistics","9.00,24.900",,"24.905[J]",,,,,,Y,,,,,"LAB"
"9.60","Machine-Motivated Human Vision","9.00;9.07",,,,,,,,Y,,,,,"LAB"
"9.601","Language Acquisition I","Permission of instructor",,"24.949[J]",,,,Y,,,,,,,
"9.611","Natural Language and the Computer Representation of Knowledge","6.034",,"6.863[J]",,,,,,Y,,,,,
"9.63","Laboratory in Visual Cognition","9.00",,,,,"2017-2018",Y,,,,,,,"LAB"
"9.65","Cognitive Processes","9.00",,,,,,,,Y,,,,"HASS-S",
"9.66","Computational Cognitive Science","6.008,6.036,6.041B,9.40,18.05,permission of instructor",,"6.804[J]",,"9.660",,,,,,"J. Tenenbaum",,,
"9.660","Computational Cognitive Science",,,,,,,,,,,,,,
"9.71","Functional MRI Investigations of the Human Brain","9.07,18.05,permission of instructor",,,,,,Y,,,,,,,
"9.77","Computational Perception","9.00;9.40;9.35,9.65",,,,,,,,Y,,,,,
"9.822","Psychology and Economics","",,"14.137[J]",,,,,,Y,,,,,
"9.85","Infant and Early Childhood Cognition","9.00",,,,,,Y,,,,"L. Schulz",,"HASS-S",
"9.901","Responsible Conduct in Science","",,,,,,,Y,,,,,,
"9.91","Independent Study in Brain and Cognitive Sciences","9.00;any other two subjects in Brain;Cognitive Sciences;permission of instructor",,,,,,Y,Y,Y,,"M. Wilson",,,
"9.919","Teaching Brain and Cognitive Sciences","",,,,,,Y,,Y,,"M. Wilson",,,
"9.921","Research in Brain and Cognitive Sciences","Permission of instructor",,,,,,Y,,Y,Y,"J. Ormerod",,,
"9.941","Graduate Thesis Proposal","Permission of instructor",,,,,,Y,,Y,Y,"J. Ormerod",,,
"9.95","Research Topics in Neuroscience","",,,,,,,Y,,,,,,
"9.97","Introduction to Neuroanatomy","",,,,,,,Y,,,,,,
"9.S51","Cancelled","9.00;any other two subjects in Brain;Cognitive Sciences",,,,,,,,,,,,,
"9.S52","Special Subject in Brain and Cognitive Sciences","9.00;any other two subjects in Brain;Cognitive Sciences",,,,,,,,,,"P. Sinha",,,
"9.S911","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,Y,,,,"N. Kanwisher",,,
"9.S912","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,,,Y,,,,,
"9.S913","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,,,Y,,,,,
"9.S914","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,,,Y,,,,,
"9.S915","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,Y,,,,,,,
"9.S916","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,Y,,,,"P. Sinha",,,
"9.S917","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,Y,,,,"J. DiCarlo",,,
"9.S918","Special Subject in Brain and Cognitive Sciences","Permission of instructor",,,,,,,,Y,,,,,
"9.S92","Special Subject in Brain and Cognitive Sciences","9.00",,,,,,Y,Y,Y,,"J. Auerbach",,,
"9.S93","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S94","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S95","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S96","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S97","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S98","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.S99","Special Subject in Brain and Cognitive Sciences","",,,,,,,Y,,,,,,
"9.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Ormerod",,,
"9.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"J. Auerbach",,,
"9.URG","Undergraduate Research",,,,,,,,,,,"J. Auerbach",,,
"10.00","Molecule Builders","Chemistry GIR;Physics I GIR",,,,,,,,Y,,,,,
"10.01","Ethics for Engineers","",,,,"6.9041",,Y,,Y,,"B. Trout",,,
"10.02","Foundations of Entrepreneurship for Engineers","",,,,,,,,Y,,,,,
"10.03","Advances in Biomanufacturing","",,"7.458[J]",,"7.548[J],10.53[J]",,,,Y,,,,,
"10.04","A Philosophical History of Energy","",,,,,,,,Y,,,,,
"10.05","Foundational Analyses of Problems in Energy and the Environment","",,,,,,Y,,Y,,"B. Trout",,,
"10.06","Advanced Topics in Ethics for Engineers","10.01;10.05;permission of instructor",,,,,,Y,,Y,,"B. Trout",,,
"10.10","Introduction to Chemical Engineering","Chemistry GIR;Physics I GIR;Calculus I GIR",,,,,,Y,,Y,,"K. Prather",,,
"10.213","Chemical and Biological Engineering Thermodynamics","5.60;10.10",,,,,,,,Y,,,,,
"10.22","Molecular Engineering","5.60;10.213",,,,,,,,Y,,,,,
"10.25","Industrial Chemistry and Chemical Process Pathways","Chemistry GIR;10.213;10.37",,,,,,Y,,,,,,,
"10.26","Chemical Engineering Projects Laboratory","2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,,,"10.27,10.29",,,,Y,,,,,
"10.27","Energy Engineering Projects Laboratory","2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,,,"10.26,10.29",,,,Y,,,,,
"10.28","Chemical-Biological Engineering Laboratory","5.310,10.702;7.05,5.07;permission of instructor",,,"10.28L",,,Y,,,,"J. Hamel",,,
"10.28L","Chemical-Biological Engineering Laboratory","5.310,7.02,10.702;7.05,5.07;permission of instructor",,,"10.28",,,,Y,Y,,,,,
"10.29","Biological Engineering Projects Laboratory","2.671,3.014,5.310,7.02,12.335,1.106,1.107;10.302;permission of instructor",,,,"10.26,10.27",,,,Y,,,,,
"10.291","Introduction to Sustainable Energy","Permission of instructor",,"2.650[J],22.081[J]",,,,Y,,,,"M. Golay",,,
"10.301","Fluid Mechanics","18.03;10.10",,,,,,,,Y,,,,,"REST"
"10.302","Transport Processes","5.60;10.301;10.213;permission of instructor",,,,,,Y,,,,"W. Tisdale, K. Manthiram",,,
"10.31","Nanoscale Energy Transport Processes","10.302,2.51;3.024,5.61,6.007;permission of instructor",,,,"10.51",,Y,,,,,,,
"10.32","Separation Processes","10.213;10.302",,,,,,,,Y,,,,,
"10.333","Introduction to Modeling and Simulation","18.03,3.016,permission of instructor",,,,,,,,Y,,,,,"REST"
"10.34","Numerical Methods Applied to Chemical Engineering","Permission of instructor",,,,,,Y,,,,"W. Green",,,
"10.345","Fundamentals of Metabolic and Biochemical Engineering: Applications to Biomanufacturing","5.07,7.05,permission of instructor",,,,"10.545",,,,Y,,,,,
"10.37","Chemical Kinetics and Reactor Design","5.60;10.301",,,,,,,,Y,,,,,
"10.390","Fundamentals of Advanced Energy Conversion","2.006,2.051,2.06,permission of instructor",,"2.60[J]",,"2.62[J],10.392[J],22.40[J]",,,,Y,,,,,
"10.391","Sustainable Energy","Permission of instructor",,"1.818[J],2.65[J],11.371[J],22.811[J]",,"2.650[J],10.291[J],22.081[J]",,Y,,,,"M. Golay",,,
"10.392","Fundamentals of Advanced Energy Conversion","2.006,2.051,2.06,permission of instructor",,"2.62[J],22.40[J]",,"2.60[J],10.390[J]",,,,Y,,,,,
"10.40","Chemical Engineering Thermodynamics","10.213",,,,,,Y,,,,"D. Blankschtein",,,
"10.407","Funding Strategies for Startups","",,"2.916[J]",,,,,,Y,,,,,
"10.424","Pharmaceutical Engineering","10.213",,,,"10.524","2018-2019",Y,,,,"A. Myerson",,,
"10.426","Electrochemical Energy Systems","10.302,permission of instructor",,,,"10.626",,,,Y,,,,,
"10.43","Introduction to Interfacial Phenomena","10.213,introductory subject in thermodynamics,physical chemistry",,,,,"2017-2018",,,Y,,,,,
"10.437","Computational Chemistry","",,"5.697[J]",,"5.698[J],10.637[J]",,Y,,,,"H. Kulik",,,
"10.441","Molecular and Engineering Aspects of Biotechnology","2.005,3.012,5.60,20.110;7.06;permission of instructor",,"7.37[J],20.361[J]","7.371",,"2017-2018",,,Y,,,,,
"10.443","Future Medicine: Drug Delivery, Therapeutics, and Diagnostics","5.12,permission of instructor",,,,"10.643[J],HST.526[J]",,,,Y,,,,,
"10.450","Process Dynamics, Operations, and Control","10.302;18.03",,,,,,,,Y,,,,,
"10.466","Structure of Soft Matter","5.60",,,,"10.566","2017-2018",Y,,,,,,,
"10.467","Polymer Science Laboratory","5.12;5.310",,,,,,Y,,,,"D. Anderson",,,
"10.489","Concepts in Modern Heterogeneous Catalysis","10.37;10.302",,,,"10.689",,,,Y,,,,,
"10.490","Integrated Chemical Engineering I","10.37",,,,,,Y,,,,"B. Johnston",,,
"10.491","Integrated Chemical Engineering II",,,,,,,,,,,,,,
"10.492","Integrated Chemical Engineering Topics I","10.301;permission of instructor",,,,,,,,,,"H. Sikes",,,
"10.493","Integrated Chemical Engineering Topics II","10.301;permission of instructor",,,,,,,Y,,,,,,
"10.494","Integrated Chemical Engineering Topics III",,,,,,,,,,,,,,
"10.495","Molecular Design and Bioprocess Development of Immunotherapies","7.06,permission of instructor",,,,"10.595",,,,Y,,,,,
"10.50","Analysis of Transport Phenomena","10.301;10.302",,,,,,Y,,,,"W. Deen",,,
"10.51","Nanoscale Energy Transport Processes","10.302,2.51;3.024,5.61,6.007;permission of instructor",,,,"10.31",,Y,,,,,,,
"10.52","Mechanics of Fluids","10.50",,,,,,Y,,,,,,,
"10.524","Pharmaceutical Engineering","",,,,"10.424","2018-2019",Y,,,,,,,
"10.53","Advances in Biomanufacturing","",,"7.548[J]",,"7.458[J],10.03[J]",,,,Y,,"A. Sinskey",,,
"10.531","Macromolecular Hydrodynamics","2.25,10.301,permission of instructor",,"2.341[J]",,,"2018-2019",,,Y,,,,,
"10.536","Thermal Hydraulics in Power Technology","2.006,10.302,22.312,permission of instructor",,"2.59[J],22.313[J]",,,"2018-2019",Y,,,,"M. Bucci",,,
"10.537","Molecular, Cellular, and Tissue Biomechanics","Biology GIR;2.002,2.006,6.013,10.301,10.302",,"2.798[J],3.971[J],6.524[J],20.410[J]",,,"2017-2018",Y,,,,,,,
"10.538","Principles of Molecular Bioengineering","7.06;18.03",,"20.420[J]",,,,Y,,,,"A. Jasanoff",,,
"10.539","Fields, Forces, and Flows in Biological Systems","Permission of instructor",,"2.795[J],6.561[J],20.430[J]",,,,Y,,,,"A. Grodzinsky",,,
"10.540","Intracellular Dynamics","18.03,7.06,10.302,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"10.542","Biochemical Engineering","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"10.544","Metabolic and Cell Engineering","7.05;10.302;18.03",,,,,,Y,,Y,,,,,
"10.545","Fundamentals of Metabolic and Biochemical Engineering: Applications to Biomanufacturing","5.07,7.05,permission of instructor",,,,"10.345",,,,Y,,,,,
"10.546","Statistical Thermodynamics","5.60,permission of instructor",,"5.70[J]",,,,Y,,,,"B. Zhang",,,
"10.547","Principles and Practice of Drug Development","Permission of instructor",,"7.547[J],15.136[J],HST.920[J],IDS.620[J]",,,,Y,,,,"S. Finkelstein, A. Sinskey, R. Rubin",,,
"10.548","Tumor Microenvironment and Transport Phenomena: A Systems Biology Approach","18.03;10.301",,"HST.525[J]",,,"2018-2019",Y,,,,"R. Jain",,,
"10.55","Colloid and Surfactant Science","Permission of instructor",,,,,,Y,,,,,,,
"10.551","Systems Engineering","10.213;10.302;10.37",,,,,,,,Y,,,,,
"10.552","Advanced Systems Engineering","",,,,,,Y,,,,"R. Braatz",,,
"10.555","Bioinformatics: Principles, Methods and Applications","Permission of instructor",,"HST.940[J]",,,,,,Y,,,,,
"10.557","Mixed-integer and Nonconvex Optimization","10.34,15.053",,,,,,,,Y,,,,,
"10.56","Advanced Topics in Surfactant Science","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"10.560","Structure and Properties of Polymers","10.213,permission of instructor",,,,,,,,Y,,,,,
"10.562","Pioneering Technologies for Interrogating Complex Biological Systems","",,"HST.562[J]",,,,,,Y,,,,,
"10.566","Structure of Soft Matter","5.60",,,,"10.466","2017-2018",Y,,,,,,,
"10.568","Physical Chemistry of Polymers","5.60,10.213,10.40",,,,,,Y,,Y,,"R. Cohen",,,
"10.569","Synthesis of Polymers","5.12",,,,,,,,Y,,,,,
"10.571","Atmospheric Physics and Chemistry","5.60,5.61;18.075;permission of instructor",,"12.806[J]",,"12.306",,,,Y,,,,,
"10.579","Energy Technology and Policy: From Principles to Practice","",,"5.00[J],6.929[J],22.813[J]",,,,,,Y,,,,,
"10.580","Solid-State Surface Science","10.213",,,,,,Y,,,,,,,
"10.585","Engineering Nanotechnology","10.302,10.213,permission of instructor",,,,,,Y,,,,"M. Strano",,,
"10.586","Crystallization Science and Technology","10.213",,,,,"2017-2018",Y,,,,,,,
"10.591","Case Studies in Bioengineering","Biology GIR,permission of instructor",,,,,,Y,,,,"C. Colton",,,
"10.595","Molecular Design and Bioprocess Development of Immunotherapies","Permission of instructor",,,,"10.495",,,,Y,,,,,
"10.606","Visual Strategies for Scientists and Engineers","",,,,,,,,Y,,,,,
"10.625","Electrochemical Energy Conversion and Storage: Fundamentals, Materials and Applications","2.005,3.046,3.53,10.40,2.051,2.06,permission of instructor",,"2.625[J]",,,"2017-2018",Y,,,,,,,
"10.626","Electrochemical Energy Systems","10.50,permission of instructor",,,,"10.426",,,,Y,,,,,
"10.631","Structural Theories of Polymer Fluid Mechanics","10.301",,,,,,,,Y,,,,,
"10.637","Quantum Chemical Simulation","",,"5.698[J]",,"5.697[J],10.437[J]",,Y,,,,"H. Kulik",,,
"10.643","Future Medicine: Drug Delivery, Therapeutics, and Diagnostics","5.12,permission of instructor",,"HST.526[J]",,"10.443",,,,Y,,,,,
"10.644","Frontiers in Therapeutics and Drug Delivery","7.05,permission of instructor",,"HST.914[J]",,,,Y,,,,,,,
"10.65","Chemical Reactor Engineering","10.37,permission of instructor",,,,,,,,Y,,,,,
"10.652","Kinetics of Chemical Reactions","5.62,10.37,10.65",,"5.68[J]",,,"2017-2018",Y,,,,,,,
"10.668","Statistical Mechanics of Polymers","10.568,permission of instructor",,"3.941[J]",,,"2017-2018",Y,,,,,,,
"10.677","Topics in Applied Microfluidics","10.301,permission of instructor.",,,,,,Y,,,,"P. Doyle",,,
"10.689","Concepts in Modern Heterogeneous Catalysis","10.37;10.302",,,,"10.489",,,,Y,,,,,
"10.702","Introduction to Experimental Biology and Communication","Biology GIR",,"7.02[J]",,,,Y,,Y,,"V. Cheung, M. Gehring, T. Baker, M. Sweeney",,,"LAB"
"10.792","Global Operations Leadership Seminar","",,"2.890[J],15.792[J],16.985[J]",,,,Y,,Y,,"T. Roemer, A. Piccolo",,,
"10.805","Technology, Law, and the Working Environment","Permission of instructor",,"IDS.436[J]",,,,,,Y,,,,,
"10.806","Management in Engineering","",,,,,,Y,,,,"J. Chun",,,
"10.807","Innovation Teams","15.911,permission of instructor",,"15.371[J]",,,,Y,,Y,,"L. Perez-Breva",,,
"10.817","Atmospheric Chemistry","5.60",,"1.84[J],12.807[J]",,,,Y,,,,"J. Kroll",,,
"10.80",,"",,,,,,Y,,Y,Y,"T. Hatton",,,
"10.82",,"",,,,,,Y,,Y,Y,"T. Hatton",,,
"10.84",,"",,,,,,Y,,Y,Y,"T. Hatton",,,
"10.86",,"",,,,,,Y,,Y,Y,"T. Hatton",,,
"10.81",,"",,,,,,Y,Y,Y,Y,"T. Hatton",,,
"10.83",,"",,,,,,Y,Y,Y,Y,"T. Hatton",,,
"10.85",,"",,,,,,Y,Y,Y,Y,"T. Hatton",,,
"10.87",,"",,,,,,Y,Y,Y,Y,"T. Hatton",,,
"10.90","Independent Research Problem","Permission of instructor",,,,,,Y,,Y,Y,"R. Braatz",,,
"10.910","Independent Research Problem","",,,,,,Y,Y,Y,Y,"B. Johnston",,,
"10.911","Independent Research Problem",,,,,,,,,,,"B. Johnston",,,
"10.953","Seminar in Heterogeneous Catalysis","",,,,,,Y,,Y,,,,,
"10.954","Seminar in Applied Optical Spectroscopy","Permission of instructor",,,,,,Y,,Y,,"W. Tisdale",,,
"10.955","Seminar in Electrochemical Engineering","Permission of instructor",,,,,,Y,,Y,,"F. Brushett",,,
"10.956","Seminar in Atomistic Simulation","Permission of instructor",,,,,,Y,,Y,,"H. Kulik",,,
"10.957","Seminar in Bioengineering Technology","Permission of instructor",,,,,,Y,,Y,,"K. Chung",,,
"10.958","Seminar in the Fluid Mechanics and Self-assembly of Soft Matter","Permission of instructor",,,,,,Y,,Y,,"J. Swan",,,
"10.960","Seminar in Polymers and Soft Matter","",,"3.903[J]",,,,Y,,Y,,"D. Irvine",,,
"10.961","Seminar in Advanced Air Pollution Research","Permission of instructor",,,,,,Y,,Y,,,,,
"10.962","Seminar in Molecular Cell Engineering","Permission of instructor",,,,,,Y,,Y,,"D. Lauffenburger",,,
"10.964","Seminar on Transport Theory","Permission of instructor",,,,,,Y,,Y,,"M. Bazant",,,
"10.965","Seminar in Biosystems Engineering","Permission of instructor",,,,,,Y,,Y,,"C. Love",,,
"10.966","Seminar in Drug Delivery, Biomaterials, and Tissue Engineering","Permission of instructor",,,,,,Y,,Y,,,,,
"10.967","Seminar in Protein-Polymer Materials Engineering","Permission of instructor",,,,,,Y,,Y,,"B. Olsen",,,
"10.968","Seminar in Biomolecular Engineering","Permission of instructor",,,,,,Y,,Y,,"H. Sikes",,,
"10.969","Molecular Engineering Seminar","Permission of instructor",,,,,,Y,,Y,,"B. Trout",,,
"10.970","Seminar in Molecular Computation","Permission of instructor",,,,,,Y,,Y,,"W. Green",,,
"10.971","Seminar in Fluid Mechanics and Transport Phenomena","Permission of instructor",,,,,,Y,,Y,,"P. Doyle",,,
"10.972","Biochemical Engineering Research Seminar","Permission of instructor",,,,,,Y,,Y,,,,,
"10.973","Bioengineering","Permission of instructor",,,,,,Y,,Y,,"C. Colton",,,
"10.974","Seminar in Chemical Engineering Nanotechnology","Permission of instructor",,,,,,Y,,Y,,"M. Strano",,,
"10.975","Seminar in Polymer Science and Engineering","Permission of instructor",,,,,,Y,,Y,,"G. Rutledge",,,
"10.976","Process Design, Operations, and Control","Permission of instructor",,,,,,Y,,Y,,"P. Barton",,,
"10.977","Seminar in Electrocatalysis","Permission of Instructor",,,,,,Y,,Y,,"G. Stephanopoulos",,,
"10.978","Seminar in Advanced Materials for Energy Applications","Permission of instructor",,,,,,Y,,Y,,"J. Tester",,,
"10.981","Seminar in Colloid and Interface Science","Permission of instructor",,,,,,Y,,Y,,"D. Blankschtein",,,
"10.982","Seminar in Experimental Colloid and Surface Chemistry","Permission of instructor",,,,,,Y,,Y,,"T. Hatton",,,
"10.983","Reactive Processing and Microfabricated Chemical Systems","Permission of instructor",,,,,,Y,,Y,,"K. Jensen",,,
"10.984","Biomedical Applications of Chemical Engineering","Permission of instructor",,,,,,Y,,Y,,"R. Langer",,,
"10.985","Seminar in Materials Systems Engineering","Permission of instructor",,,,,,Y,,Y,,,,,
"10.987","Solid Thin Films and Interfaces","Permission of instructor",,,,,,Y,,Y,,"K. Gleason",,,
"10.989","Seminar in Biotechnology","Permission of instructor",,,,,,Y,,Y,,"G. Stephanopoulos",,,
"10.990","Introduction to Chemical Engineering Research","",,,,,,Y,,,,"P. Hammond",,,
"10.991","Seminar in Chemical Engineering","Permission of instructor",,,,,,Y,,,,"P. Hammond",,,
"10.992","Seminar in Chemical Engineering",,,,,,,,,,,,,,
"10.994","Molecular Bioengineering","Permission of instructor",,,,,,Y,,Y,,"K. Wittrup",,,
"10.995","Cellular and Metabolic Engineering","Permission of instructor",,,,,,Y,,Y,,"K. Prather",,,
"10.997","Theoretical and Computational Immunology Seminar","Permission of instructor",,,,,,Y,,Y,,"A. Chakraborty",,,
"10.998","Seminar in Crystallization Science and Technology","",,,,,,Y,,Y,,,,,
"10.EPE","UPOP Engineering Practice Experience","2.EPW,permission of instructor",,,,,,,,,,"J. Crim",,,
"10.EPW","UPOP Engineering Practice Workshop","",,,,,,Y,Y,,,"J. Crim",,,
"10.S94","Special Problems in Chemical Engineering","Permission of instructor",,,,,,Y,,Y,,"D. DONESON",,,
"10.S95","Special Problems in Chemical Engineering","Permission of instructor",,,,,,Y,,Y,,"S. Loessberg",,,
"10.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"P. Doyle",,,
"10.THU","Undergraduate Thesis","",,,,,,Y,Y,Y,Y,"B. Johnston",,,
"10.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"B. Johnston",,,
"10.URG","Undergraduate Research",,,,,,,,,,,"B. Johnston",,,
"11.001","Introduction to Urban Design and Development","",,"4.250[J]",,,"2017-2018",Y,,,,,,"HASS-H",
"11.002","Making Public Policy","",,"17.30[J]",,,,Y,,,,"J. Thompson","CI-H","HASS-S",
"11.003","Methods of Policy Analysis","11.002J","14.01","17.303[J]",,,"2018-2019",,,Y,,,,"HASS-S",
"11.004","Past, Present, and Future of the Environment and Integration with Society","",,"STS.033[J]",,,,,,Y,,,,,
"11.005","Introduction to International Development","",,,,,,,,Y,,,,"HASS-S",
"11.006","Poverty and Economic Security","",,,,"11.206","2018-2019",Y,,,,,,"HASS-S",
"11.011","The Art and Science of Negotiation","",,,,,,Y,,Y,,"B. Verdini Trejo",,"HASS-S",
"11.013","American Urban History","",,"21H.217[J]",,,,Y,,,,"R. Fogelson","CI-H","HASS-H",
"11.014","History of the Built Environment in the US","",,"21H.218[J]",,,,Y,,,,"R. Fogelson","CI-H","HASS-H",
"11.015","Riots, Strikes, and Conspiracies in American History","",,"21H.226[J]",,,,,,Y,,,"CI-H","HASS-H",
"11.016","The Once and Future City","",,"4.211[J]",,,,,,Y,,,"CI-H","HASS-H",
"11.021","Environmental Law, Policy, and Economics: Pollution Prevention and Control","",,"1.801[J],17.393[J],IDS.060[J]",,"1.811[J],11.630[J],15.663[J],IDS.540[J]",,Y,,,,"N. Ashford",,"HASS-S",
"11.022","Regulation of Chemicals, Radiation, and Biotechnology","1.801,permission of instructor",,"1.802[J],IDS.061[J]",,,,,,Y,,,,,
"11.025","D-Lab: Development","",,"EC.701[J]",,"11.472[J],EC.781[J]",,Y,,,,"S. Hsu",,"HASS-S",
"11.026","Downtown","",,"21H.321[J]",,"11.339",,,,Y,,,,"HASS-H",
"11.027","City to City: Comparing, Researching and Writing about Cities","Permission of instructor",,,,,,,,Y,,,,"HASS-S",
"11.111","The Art and Science of Negotiation: Advanced Applications","11.011,permission of instructor",,"17.381[J]",,,,,,Y,,,,"HASS-S",
"11.123","Big Plans and Mega-Urban Landscapes","",,,,,,,,Y,,,,"HASS-S",
"11.124","Introduction to Education: Looking Forward and Looking Back on Education","",,,,,,Y,,,,"E. Klopfer, K. Heavey","CI-H","HASS-S",
"11.125","Introduction to Education: Understanding and Evaluating Education","",,"CMS.587[J]",,,,,,Y,,,"CI-H","HASS-S",
"11.127","Design and Development of Games for Learning","",,"CMS.590[J]",,"11.252[J],CMS.863[J]",,,,Y,,,,"HASS-H",
"11.129","Educational Theory and Practice I","","11.124",,,,,Y,,,,"G. Schwanbeck",,"HASS-S",
"11.130","Educational Theory and Practice II","11.129",,"CMS.592[J]",,,,,Y,,,,,,
"11.131","Educational Theory and Practice III","11.130",,"CMS.593[J]",,,,,,Y,,,,"HASS-S",
"11.137","Financing Economic Development","",,,,"11.437",,Y,,,,"K. Seidman",,,
"11.139","The City in Film","",,,,"11.239","2017-2018",,,Y,,,"CI-H","HASS-H",
"11.140","Urbanization and Development","",,,,"11.480",,,,Y,,,,"HASS-S",
"11.142","Geography of the Global Economy","",,,,,,,,Y,,,,"HASS-S",
"11.144","Project Appraisal in Developing Countries","Permission of instructor",,,,"11.484",,,,Y,,,,,
"11.145","International Housing Economics and Finance","14.01",,,"11.355",,,,,Y,,,,,
"11.146","Urbanizing China","",,,,"11.476",,Y,,,,,,,
"11.147","Budgeting and Finance for the Public Sector","Permission of instructor",,,,"11.487",,,,Y,,,,"HASS-S",
"11.148","Environmental Justice: Law and Policy","",,,,"11.368","2018-2019",Y,,,,"G. Macey",,"HASS-S",
"11.150","Metropolis: A Comparative History of New York City","",,"21H.220[J]",,,"2017-2018",Y,,,,,,"HASS-H",
"11.151","Youth Political Participation","",,"STS.080[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"11.152","The Ghetto: From Venice to Harlem","",,"21H.385[J]",,,,,,Y,,,,"HASS-S",
