Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"15.S42","Special Seminar in Management","",,,,,"2017-2018",Y,,,,,,,
"15.S43","Special Seminar in Management","",,,,,,Y,,Y,,"J. Shames, R. Allen",,,
"15.S44","Special Seminar in Management","",,,,,,Y,,Y,,,,,
"15.S45","Special Seminar in Management","",,,,,,Y,,Y,,,,,
"15.S46","Special Seminar in Management","",,,,,,Y,,Y,,,,,
"15.S47","Special Seminar in Management","",,,,,,Y,Y,Y,,,,,
"15.S50","Special Seminar in Management","Permission of Instructor",,,,,,Y,Y,,,,,,
"15.S51","Special Seminar in Management","Permission of instructor",,,,,,,,Y,,,,,
"15.S52","Special Seminar in Management","Permission of instructor",,,,,,,Y,,,,,,
"15.S53","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S54","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S55","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S56","Special Seminar in Management","Permission of instructor",,,,,,,Y,,,,,,
"15.S57","Special Seminar in Management","permission of instructor",,,,,,,Y,,,,,,
"15.S58","Special Seminar in Management","permission of instructor",,,,,,,Y,,,,,,
"15.S59","Special Seminar in Management","Permission of instructor",,,,,,,Y,,,,,,
"15.S60","Special Seminar in Management","Permission of instructor",,,,,,,Y,,,,,,
"15.S61","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"15.S62","Special Seminar in Management","Permission of instructor",,,,,,,Y,,,,,,
"15.S63","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"15.S64","Special Seminar in Management","Permission of instructor",,,,,,Y,,,,"TBA. Lecture: TBA ( E51-145 , E51-149 )",,,
"15.S65","Special Seminar in Management","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"15.S66","Special Seminar in Management","Permission of instructor",,,,,,Y,,,,"S. Myers, P. Thompson",,,
"15.S67","Special Seminar in Management","Permission of instructor",,,,,,Y,,Y,,"A. Seligman, P. Curley",,,
"15.S68","Special Seminar in Management","Permission of instructor",,,,,,Y,,,,"T. Suri, J. Tracey-Ursprung",,,
"15.S69","Special Seminar in Management","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"15.S70","Special Seminar in Management",,,,,,,,,,,,,,
"15.S71","Special Seminar in Management",,,,,,,,,,,,,,
"15.S72","Special Seminar in Management",,,,,,,,,,,,,,
"15.S73","Special Seminar in Management",,,,,,,,,,,,,,
"15.S74","Special Seminar in Management",,,,,,,,,,,,,,
"15.S75","Special Seminar in Management",,,,,,,,,,,,,,
"15.UR","Undergraduate Research in Management","",,,,,,Y,Y,Y,Y,"J. Carroll, P. Curley",,,
"15.URG","Undergraduate Studies in Management",,,,,,,,,,,"J. Carroll, P. Curley",,,
"15.950","Independent Study in Management","",,,,,,Y,Y,Y,Y,"S. Alessandro",,,
"15.951","Independent Study in Management",,,,,,,,,,,"S. Alessandro",,,
"15.952","Curricular Practical Training","",,,,,,Y,Y,Y,,"S. Alessandro",,,
"15.960","Independent Study in Management","Permission of instructor",,,,,,Y,Y,Y,Y,"E. Seidman",,,
"15.961","Independent Study in Management",,,,,,,,,,,"E. Seidman",,,
"15.962","Pre-Thesis Research","Permission of instructor",,,,,,Y,Y,Y,Y,"H. Ross",,,
"15.998","Independent Group Study in Action Learning","",,,,,,Y,Y,Y,Y,"E. Seidman, L. Koller, R. Walsh",,,
"15.999","Internship","",,,,,,Y,Y,Y,Y,"E. Seidman, J. Cohen, N. Hartman, V. Geiger, A. Levy",,,
"15.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"E. Seidman",,,
"16.00","Introduction to Aerospace and Design","",,,,,,,,Y,,,,,
"16.001","Unified Engineering: Materials and Structures","Calculus II GIR;Physics I GIR","16.002;18.03",,,,,Y,,,,"R. Radovitzky, D. Darmofal",,,"REST"
"16.002","Unified Engineering: Signals and Systems","Calculus II GIR","16.001;Physics II GIR;18.03,18.032",,,,,Y,,,,"K. Willcox, D. Darmofal",,,
"16.003","Unified Engineering: Fluid Dynamics","Calculus II GIR;Physics II GIR;18.03,18.032","16.004",,,,,,,Y,,,,,
"16.004","Unified Engineering: Thermodynamics","Calculus II GIR;Physics II GIR;18.03,18.032","16.003;Chemistry GIR",,,,,,,Y,,,,,
"16.06","Principles of Automatic Control","16.002;16.003,16.004",,,,,,Y,,,,"J. How",,,
"16.07","Dynamics","16.001,16.002;16.003,16.004",,,,,,Y,,,,"D. Miller, S. Widnall",,,
"16.09","Statistics and Probability","Calculus II GIR",,,,,,,,Y,,,,,
"16.100","Aerodynamics","16.003;16.004",,,,,,Y,,,,"D. Darmofal",,,
"16.101","Topics in Fluids and Propulsion","Permission of department",,,,,,Y,Y,Y,,,,,
"16.110","Flight Vehicle Aerodynamics","16.100,permission of instructor",,,,,,Y,,,,"M. Drela",,,
"16.120","Compressible Internal Flow","2.25,permission of instructor",,,,,"2018-2019",,,Y,,,,,
"16.121","Analytical Subsonic Aerodynamics","2.25,18.085,permission of instructor",,,,,,Y,,,,"W. Harris",,,
"16.122","Analytical High Speed Aerodynamics","2.25,18.085,permission of instructor",,,,,,,,Y,,,,,
"16.13","Aerodynamics of Viscous Fluids","16.100,16.110,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.20","Structural Mechanics","16.001",,,,,,,,Y,,,,,
"16.201","Topics in Materials and Structures","Permission of department",,,,,,Y,Y,Y,,,,,
"16.202","Manufacturing with Advanced Composite Materials","",,,,,"2017-2018",Y,,,,,,,
"16.221","Structural Dynamics","18.03,permission of instructor",,"1.581[J],2.060[J]",,"1.058",,Y,,,,"T. Cohen",,,
"16.223","Mechanics of Heterogeneous Materials","2.002,3.032,16.20,permission of instructor",,"2.076[J]",,,"2017-2018",Y,,,,,,,
"16.225","Computational Mechanics of Materials","Permission of instructor",,"2.099[J]",,,"2017-2018",Y,,,,,,,
"16.230","Plates and Shells: Static and Dynamic Analysis","2.071,2.080,permission of instructor",,"2.081[J]",,,,,,Y,,,,,
"16.30","Feedback Control Systems","16.06,6.302",,,,"16.31",,Y,,,,"S. Karaman",,,
"16.301","Topics in Control, Dynamics, and Automation","Permission of department",,,,,,Y,Y,Y,,"N. Roy, A. Mitra, J. How",,,
"16.31","Feedback Control Systems","16.06,6.302",,,,"16.30",,Y,,,,,,,
"16.32","Principles of Optimal Control and Estimation","16.31;18.0851",,,,,,,,Y,,,,,
"16.322","Stochastic Estimation and Control","16.31;6.041B,6.431B,16.09",,,,,"2018-2019",Y,,,,"N. Roy",,,
"16.338","Dynamic Systems and Control","6.003;18.06",,"6.241[J]",,,,,,Y,,,,,
"16.343","Spacecraft and Aircraft Sensors and Instrumentation","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.346","Astrodynamics","18.03",,,,,"2017-2018",,,Y,,,,,
"16.35","Real-Time Systems and Software","1.00,6.0002",,,,,,,,Y,,,,,
"16.355","Concepts in the Engineering of Software","Permission of instructor",,"IDS.341[J]",,,,,,Y,,,,,
"16.36","Communication Systems and Networks","16.002,6.003;16.09,6.041B",,,,"16.363",,,,Y,,,,,
"16.363","Communication Systems and Networks","16.004,6.003;16.09,6.041B",,,,"16.36",,,,Y,,,,,
"16.37","Data-Communication Networks","6.041B,18.204",,"6.263[J]",,,"2017-2018",Y,,,,,,,
"16.391","Statistics for Engineers and Scientists","Calculus II GIR,18.06,6.431B,permission of instructor",,"6.434[J]",,,,Y,,,,"M. Win",,,
"16.393","Statistical Communication and Localization Theory","6.262,18.615,6.437,16.391;permission of instructor",,,,,,,,Y,,,,,
"16.395","Principles of Wide Bandwidth Communication","6.011,16.36,permission of instructor",,,,,"2017-2018",Y,,,,,,,
"16.400","Human Systems Engineering","6.041B,16.09,permission of instructor",,,,"16.453[J],HST.518[J]",,Y,,,,"L. Stirling",,,
"16.401","Topics in Communication and Software","Permission of department",,,,,,Y,Y,Y,,,,,
"16.405","Robotics: Science and Systems","1.00,6.0001;2.003,6.006,6.009,16.06;permission of instructor",,"6.141[J]",,,,,,Y,,,,,"LAB"
"16.410","Principles of Autonomy and Decision Making","6.0002,6.01",,,,"16.413",,Y,,,,"B. Williams",,,
"16.412","Cognitive Robotics","6.041B,6.042,16.09;16.413,6.034",,"6.834[J]",,,,,,Y,,,,,
"16.413","Principles of Autonomy and Decision Making","6.0002,6.01,permission of instructor",,,,"16.410",,Y,,,,,,,
"16.420","Planning Under Uncertainty","16.413",,,,,"2017-2018",Y,,,,,,,
"16.422","Human Supervisory Control of Automated Systems","Permission of instructor",,,,,"2018-2019",Y,,,,"J. Shah",,,
"16.423","Aerospace Biomedical and Life Support Engineering","16.400,16.06,permission of instructor",,"HST.515[J],IDS.337[J]",,,,,,Y,,,,,
"16.430","Sensory-Neural Systems: Spatial Orientation from End Organs to Behavior and Adaptation","Permission of instructor",,"HST.514[J]",,,"2017-2018",,,Y,,,,,
"16.440","Research Seminar: Human, Remote and Autonomous Systems in Air, Sea, and Space","16.400,16.453,permission of instructor",,"STS.470[J]",,,"2017-2018",Y,,,,,,,
"16.453","Human Systems Engineering","6.041B,16.09,permission of instructor",,"HST.518[J]",,"16.400",,Y,,,,"L. Stirling",,,
"16.456","Biomedical Signal and Image Processing","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"6.555[J],HST.582[J]","HST.482",,,,,Y,,,,,
"16.459","Bioengineering Journal Article Seminar","",,,,,"2017-2018",Y,,Y,,,,,
"16.470","Statistical Methods in Experimental Design","6.041B,16.09,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.475","Human-Computer Interface Design Colloquium","",,,,,"2017-2018",Y,,,,,,,
"16.50","Aerospace Propulsion","16.003;16.004,2.005",,,,,,,,Y,,,,,
"16.511","Aircraft Engines and Gas Turbines","16.50,permission of instructor",,,,,,Y,,,,"Z. Spakovszky",,,
"16.512","Rocket Propulsion","16.50,permission of instructor",,,,,"2018-2019",Y,,,,"P. Lozano",,,
"16.522","Space Propulsion","16.50,permission of instructor",,,,,"2017-2018",Y,,,,,,,
"16.540","Internal Flows in Turbomachines","2.25,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.55","Ionized Gases","8.02,permission of instructor",,,,,,,,Y,,,,,
"16.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"M. Stuppard",,,
"16.EPE","UPOP Engineering Practice Experience","2.EPW,permission of instructor",,,,,,Y,,Y,,"J. Crim",,,
"16.EPW","UPOP Engineering Practice Workshop","",,,,,,Y,Y,,,"J. Crim",,,
"16.S685","Special Subject in Aeronautics and Astronautics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.S686","Special Subject in Aeronautics and Astronautics","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.S688","Special Subject in Aeronautics and Astronautics","",,,,,,Y,Y,Y,Y,,,,
"16.621","Experimental Projects I","","16.06,16.07",,,,,Y,,Y,,"S. Hall, P. Lozano",,,
"16.622","Experimental Projects II","16.621",,,,,,Y,,Y,,"S. Hall, P. Lozano",,,"LAB"
"16.63","System Safety","",,"IDS.045[J]",,,"2017-2018",Y,,,,,,,"REST"
"16.64","Flight Measurement Laboratory","16.002",,,,,,,,Y,,,,,
"16.650","Engineering Leadership Lab","","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"16.651","Engineering Leadership","","6.911,permission of instructor",,,,,Y,,Y,,"J. Magarian",,,
"16.653","Management in Engineering","",,,,,,Y,,,,"J. Chun",,,
"16.66","MATLAB Skills for Aeronautics and Astronautics","",,,,,"2017-2018",Y,,,,,,,
"16.662","Engineering Innovation and Design","",,,,,,Y,,Y,,"C. Kotelly",,,
"16.667","Engineering Leadership Lab","6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"L. McGonagle, J. Feiler",,,
"16.669","Project Engineering","6.911,permission of instructor",,,,,,,Y,,,,,,
"16.671","Leading Innovation in Teams","",,"6.915[J]",,,,,,Y,,,,,
"16.680","Project in Aeronautics and Astronautics","",,,,,,Y,Y,Y,Y,"M. Stuppard",,,
"16.681","Topics in Aeronautics and Astronautics","",,,,,,Y,Y,Y,Y,"M. Stuppard",,,
"16.682","Selected Topics in Aeronautics and Astronautics","",,,,,,Y,Y,Y,,"M. Stuppard",,,
"16.683","Seminar in Aeronautics and Astronautics","",,,,,"2017-2018",Y,Y,Y,,,,,
"16.687","Selected Topics in Aeronautics and Astronautics","",,,,,,Y,Y,Y,Y,"M. Stuppard",,,
"16.691","Practicum Experience","",,,,,,Y,Y,Y,Y,"M. Stuppard",,,
"16.707","The History of Aviation","Permission of Instructor",,"STS.467[J]",,,"2017-2018",,,Y,,,,,
"16.71","The Airline Industry","",,"1.232[J],15.054[J]",,,,Y,,,,"P. Belobaba",,,
"16.715","Aerospace, Energy, and the Environment","Chemistry GIR;1.060B,2.006,10.301,16.003,16.004,permission of instructor",,,,,,Y,,,,"S. Barrett",,,
"16.72","Air Traffic Control","Permission of instructor",,,,,"2018-2019",Y,,,,"H. Balakrishnan",,,
"16.75","Airline Management","16.71J",,"1.234[J]",,,"2017-2018",,,Y,,,,,
"16.763","Air Transportation Operations Research","16.71,6.431B,15.093,permission of instructor",,"1.233[J]",,,"2018-2019",,,Y,,,,,
"16.767","Introduction to Airline Transport Aircraft Systems and Automation","Permission of instructor",,,,,,,Y,,,,,,
"16.781","Planning and Design of Airport Systems","Permission of instructor",,"1.231[J],IDS.670[J]",,,"2017-2018",Y,,,,,,,
"16.82","Flight Vehicle Engineering","Permission of instructor",,,,,,,,Y,,,,,
"16.821","Flight Vehicle Development","Permission of instructor",,,,,"2017-2018",,,Y,,,,,"LAB"
"16.83","Space Systems Engineering","Permission of instructor",,"12.43[J]",,,,Y,,,,"D. Miller",,,
"16.831","Space Systems Development","Permission of instructor",,"12.431[J]",,,"2018-2019",,,Y,,,,,"LAB"
"16.842","Fundamentals of Systems Engineering","Permission of instructor",,,,,,Y,,,,"E. Crawley",,,
"16.851","Satellite Engineering","Permission of instructor",,,,,,Y,,,,"K. Cahoy",,,
"16.855","Systems Architecting Applied to Enterprises","Permission of instructor",,"IDS.336[J]",,,,,,Y,,,,,
"16.861","Engineering Systems Analysis for Design","Permission of instructor",,,"IDS.333",,,Y,,,,"R. De Neufville",,,
"16.863","System Safety Concepts","Permission of instructor",,"IDS.340[J]",,,,Y,,,,"N. Leveson",,,
"16.885","Aircraft Systems Engineering","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"16.886","Air Transportation Systems Architecting","Permission of instructor",,,,,,Y,,,,"R. Hansman",,,
"16.888","Multidisciplinary System Design Optimization","18.085,permission of instructor",,"IDS.338[J]",,,"2017-2018",,,Y,,,,,
"16.89","Space Systems Engineering","16.851,permission of instructor",,"IDS.339[J]",,,"2018-2019",,,Y,,,,,
"16.895","Engineering Apollo: The Moon Project as a Complex System","Permission of instructor",,"STS.471[J]",,,"2017-2018",,,Y,,,,,
"16.90","Computational Modeling and Data Analysis in Aerospace Engineering","16.001,16.002,16.003,16.004,permission of instructor","16.09,6.041B",,,,,,,Y,,,,,
"16.910","Introduction to Numerical Simulation","18.03,18.06",,"2.096[J],6.336[J]",,,,Y,,,,"L. Daniel",,,
"16.920","Numerical Methods for Partial Differential Equations","18.03,18.06",,"2.097[J],6.339[J]",,,,Y,,,,"Q. Wang, S. Groth",,,
"16.930","Advanced Topics in Numerical Methods for Partial Differential Equations","16.920",,,,,"2017-2018",,,Y,,,,,
"16.940","Numerical Methods for Stochastic Modeling and Inference","16.920;6.431B;permission of instructor",,,,,"2017-2018",Y,,,,,,,
"16.THG","Graduate Thesis","Permission of department",,,,,,Y,Y,Y,Y,"B. Marois",,,
"16.971","Practicum Experience","",,,,,,Y,Y,Y,Y,"B. Marois",,,
"16.980","Advanced Project","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.981","Advanced Project",,,,,,,,,,,,,,
"16.984","Seminar","",,,,,,Y,,Y,,,,,
"16.985","Global Operations Leadership Seminar","",,"2.890[J],10.792[J],15.792[J]",,,,Y,,Y,,"T. Roemer, A. Piccolo",,,
"16.990","Leading Creative Teams","",,"6.928[J]",,,,Y,,,,"D. Nino",,,
"16.999","Teaching in Aeronautics and Astronautics","",,,,,,Y,,Y,,"M. Stuppard",,,
"16.S198","Advanced Special Subject in Mechanics and Physics of Fluids","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S199","Advanced Special Subject in Mechanics and Physics of Fluids","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S298","Advanced Special Subject in Materials and Structures","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S299","Advanced Special Subject in Materials and Structures","Permission of instructor",,,,,,Y,,,,,,,
"16.S398","Advanced Special Subject in Information and Control","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S399","Advanced Special Subject in Information and Control","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S498","Advanced Special Subject in Humans and Automation","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S499","Advanced Special Subject in Humans and Automation","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S598","Advanced Special Subject in Propulsion and Energy Conversion","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S599","Advanced Special Subject in Propulsion and Energy Conversion","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S798","Advanced Special Subject in Flight Transportation","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S799","Advanced Special Subject in Flight Transportation","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S890","Advanced Special Subject in Aerospace Systems","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S893","Advanced Special Subject in Aerospace Systems","",,,,,,Y,Y,Y,,,,,
"16.S896","Advanced Special Subject in Aerospace Systems","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S897","Advanced Special Subject in Aerospace Systems","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S898","Advanced Special Subject in Aerospace Systems","Permission of instructor",,,,,,Y,Y,Y,,"D. Miller",,,
"16.S899","Advanced Special Subject in Aerospace Systems","Permission of instructor",,,,,,Y,,Y,,"K. Cahoy, R. Hansman",,,
"16.S948","Advanced Special Subject in Computation","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S949","Advanced Special Subject in Computation","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S982","Advanced Special Subject","Permission of department",,,,,,Y,,Y,Y,,,,
"16.S983","Advanced Special Subject","",,,,,,Y,Y,Y,,,,,
"17.000","Political Philosophy","Permission of instructor",,"24.611[J]",,,"2018-2019",Y,,,,"S. Hahn",,,
"17.006","Feminist Thought","Permission of instructor;based on previous coursework",,"24.637[J]",,"17.007[J],24.237[J],WGS.301[J]",,Y,,,,"S. Haslanger",,,
"17.007","Feminist Thought",,,,,,,Y,,,,"E. Wood",,,
"17.01","Justice","",,"24.04[J]",,,,,,Y,,,"CI-H","HASS-H",
"17.021","Philosophy of Law","One Philosophy subject,permission of instructor",,"24.235[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"17.03","Introduction to Political Thought","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"17.035","Libertarianism in History","",,"21H.181[J]",,,,,,Y,,,,"HASS-H",
"17.04","Modern Conceptions of Freedom","",,"CC.111[J]",,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"17.05","Humane Warfare: Ancient and Medieval Perspectives on Ethics in War","",,"CC.117[J]",,,"2018-2019",,,Y,,,"CI-H","HASS-H",
"17.051","Ethics of Energy Policy","",,,,,,Y,,,,,,"HASS-S",
"17.100","Political Economy I: Theories of the State and the Economy","Permission of instructor",,"14.781[J],15.678[J]",,,,,,Y,,,,,
"17.115","International Political Economy","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"17.150","The American Political Economy in Comparative Perspective","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"17.154","Varieties of Capitalism and Social Inequality","Permission of instructor",,,,,"2018-2019",Y,,,,"K. Thelen",,,
"17.156","Welfare and Capitalism in Western Europe","Permission of instructor",,,,,,,,Y,,,,,
"17.172","Institutionalism and Institutional Change","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.176","Economic Development and Policy Analysis","11.701",,"11.491[J]",,,,Y,,,,,,,
"17.178","Political Economy of Institutions and Development","Permission of instructor",,,,,"2018-2019",Y,,,,"B. Schneider",,,
"17.181","Sustainability: Political Economy, Science, and Policy","",,,,"17.182",,Y,,,,"N. Choucri, K. Searle",,"HASS-S",
"17.182","Sustainability: Political Economy, Science, and Policy",,,,,,,Y,,,,,,,
"17.195","Globalization","Permission of instructor",,,,"17.196",,,,Y,,,,"HASS-S",
"17.196","Globalization",,,,,,,,,,,,,,
"17.198","Current Topics in Comparative Political Economy","Permission of instructor",,,,,,,,Y,,,,,
"17.20","Introduction to the American Political Process","",,,,,,Y,,,,"D. Caughey","CI-H","HASS-S",
"17.200","American Political Behavior I","Permission of instructor",,,,,,Y,,,,"A. White",,,
"17.202","American Political Institutions","Permission of instructor",,,,,,,,Y,,,,,
"17.210","American Political Behavior II","17.200",,,,,"2018-2019",,,Y,,,,,
"17.245","Constitutional Law: Structures of Power and Individual Rights","",,,,,,,,Y,,,,"HASS-S",
"17.251","Congress and the American Political System I","17.20,permission of instructor",,,,"17.252","2017-2018",Y,,,,,,"HASS-S",
"17.252","Congress and the American Political System I",,,,,,,,,,,,,,
"17.261","Congress and the American Political System II","17.251,permission of instructor",,,,"17.262","2017-2018",,,Y,,,,"HASS-S",
"17.262","Congress and the American Political System II",,,,,,,,,,,,,,
"17.263","Electoral Politics, Public Opinion, and Democracy","",,,,,"2018-2019",Y,,,,"A. White",,"HASS-S",
"17.264","Electoral Politics","Permission of instructor",,,,,,Y,,,,,,,
"17.265","Public Opinion and American Democracy","",,,,,,,,Y,,,,"HASS-S",
"17.266","Public Opinion","Permission of instructor",,,,,,,,Y,,,,,
"17.267","Democracy in America","",,,,,"2017-2018",Y,,,,,,"HASS-S",
"17.269","Race, Ethnicity, and American Politics","",,,,,"2018-2019",,,Y,,,,"HASS-S",
"17.270","American Political Development","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.275","Public Opinion Research Design and Training Seminar","",,,,,"2018-2019",Y,,,,"A. Berinsky",,"HASS-S",
"17.276","Public Opinion Research Training Lab","17.800;17.266;permission of instructor",,,,,,Y,,,,"A. Berinsky",,,
"17.28","The War at Home: American Politics and Society in Wartime","",,"21H.213[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"17.30","Making Public Policy","",,"11.002[J]",,,,Y,,,,"J. Thompson","CI-H","HASS-S",
"17.303","Methods of Policy Analysis","11.002J","14.01","11.003[J]",,,"2018-2019",,,Y,,,,"HASS-S",
"17.307","American Public Policy for Washington Interns","Permission of instructor",,,,,,Y,,Y,,"C. Stewart",,"HASS-S",
"17.309","Science, Technology, and Public Policy",,,,,,,Y,,,,"K. Oye, N. Selin",,,
"17.310","Science, Technology, and Public Policy",,,,,,,Y,,,,"K. Oye, N. Selin",,,
"17.315","Health Policy","",,,,,"2018-2019",,,Y,,,,"HASS-S",
"17.317","US Social Policy","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"17.320","Social Policy","Permission of Instructor",,,,,,,,Y,,,,,
"17.381","The Art and Science of Negotiation: Advanced Applications","11.011,permission of instructor",,"11.111[J]",,,,,,Y,,,,"HASS-S",
"17.391","Human Rights at Home and Abroad","Permission of instructor",,"11.164[J]",,"11.497","2018-2019",Y,,,,"B. Rajagopal",,"HASS-S",
"17.393","Environmental Law, Policy, and Economics: Pollution Prevention and Control","",,"1.801[J],11.021[J],IDS.060[J]",,"1.811[J],11.630[J],15.663[J],IDS.540[J]",,Y,,,,"N. Ashford",,"HASS-S",
"17.395","Innovation Systems for Science, Technology, Energy, Manufacturing, and Health","",,"STS.081[J]",,,"2018-2019",,,Y,,,,"HASS-S",
"17.397","Energy Decisions, Markets, and Policies","14.01,15.0111,permission of instructor",,"11.161[J],14.43[J],15.031[J],21A.415[J]",,,"2017-2018",Y,,,,,,"HASS-S",
"17.399","| 17.40-17.THU | ￼","",,"11.167[J],14.47[J],15.2191[J]","11.267,15.219",,,,Y,Y,Y,,,"HASS-S",
"17.40","American Foreign Policy: Past, Present, and Future","",,,,,,Y,,,,"S. Van Evera","CI-H","HASS-S",
"17.401","History of International Politics in the Modern World","",,,,,,,,Y,,,,"HASS-S",
"17.407","Chinese Foreign Policy","Permission of instructor",,,"17.408",,,,,Y,,,,"HASS-S",
"17.408","Chinese Foreign Policy",,,,,,,,,,,,,,
"17.41","Introduction to International Relations","",,,,,,,,Y,,,"CI-H","HASS-S",
"17.410","Globalization, Migration, and International Relations","Permission of instructor",,,,"17.411",,,,Y,,,,,
"17.411","Globalization, Migration, and International Relations",,,,,,,,,,,,,,
"17.418","Field Seminar in International Relations Theory","Permission of instructor",,,,,,Y,,,,"M. Fravel",,,
"17.42","Causes and Prevention of War","",,,,,,,,Y,,,"CI-H","HASS-S",
"17.420","Advances in International Relations Theory","Permission of instructor",,,,,,Y,,,,,,,
"17.424","International Political Economy of Advanced Industrial Societies","Permission of instructor",,,,,,,,Y,,,,,
"17.426","Empirical Models in International Relations","17.802,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"17.428","American Foreign Policy: Theory and Method","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"17.430","Research Seminar in International Relations","Permission of instructor",,,,,,,,Y,,,,,
"17.432","Causes of War: Theory and Method","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"17.433","International Relations of East Asia","",,,,"17.434","2017-2018",,,Y,,,,"HASS-S",
"17.434","International Relations of East Asia",,,,,,,,,,,,,,
"17.436","Territorial Conflict","",,,,,,,,Y,,,,,
"17.445","International Relations Theory in the Cyber Age","",,,,"17.446",,Y,,,,"N. Choucri, K. Searle",,"HASS-S",
"17.446","International Relations Theory in the Cyber Age",,,,,,,Y,,,,,,,
"17.447","Cybersecurity","",,,,"17.448","2018-2019",,,Y,,,,"HASS-S",
"17.448","Cybersecurity",,,,,,,,,,,,,,
"17.450","History, Strategy, and Statecraft: Historical Methods for International Relations","Permission of Instructor",,,,,,,,Y,,,,,
"17.468","Foundations of Security Studies","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.473","The Politics of Nuclear Proliferation","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"17.474","Nuclear Weapons and International Security","",,"22.814[J]",,,"2017-2018",Y,,,,,,,
"17.478","Great Power Military Intervention","Permission of instructor",,,,,"2018-2019",Y,,,,"B. Posen",,,
"17.480","Understanding Modern Military Operations","Permission of Instructor",,,,,,,,Y,,,,,
"17.482","US Military Power","Permission of instructor",,,,"17.483",,,,Y,,,,,
"17.483","US Military Power",,,,,,,,,,,,,,
"17.484","Comparative Grand Strategy and Military Doctrine","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.486","Japan and East Asian Security","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.50","Introduction to Comparative Politics","",,,,,,Y,,,,"C. Lawson","CI-H","HASS-S",
"17.506","Ethnic Politics",,,,,,,,,,,,,,
"17.509","Social Movements in Comparative Perspective","",,,,,,,,Y,,,,"HASS-S",
"17.515","Comparative Electoral Politics","",,,,,,,,Y,,,,"HASS-S",
"17.516","Transitional Justice","Permission of instructor",,,,,,,,Y,,,,,
"17.523","Ethnic Conflict in World Politics","",,,,,,Y,,,,,,"HASS-S",
"17.524","State, Society, and Political Behavior in Developing Contexts","Permission of Instructor",,,,,"2017-2018",Y,,,,,,,
